frame_idx,sensor_rmse,sensor_mae,sensor_abs_rel,sensor_delta_125,da3_rmse,da3_mae,da3_abs_rel,da3_delta_125,v9_rmse,v9_mae,v9_abs_rel,v9_delta_125,fused_da3_rmse,fused_da3_mae,fused_da3_abs_rel,fused_da3_delta_125,fused_v9_rmse,fused_v9_mae,fused_v9_abs_rel,fused_v9_delta_125,sensor_valid_pct,dead_pct
198,0.0,0.0,0.0,100.0,0.5951955318450928,0.28060734272003174,0.2644014060497284,49.132910149859306,1.767158031463623,1.2271041870117188,2.303649425506592,24.429029513775276,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.897135416666668,80.10286458333333
199,0.0,0.0,0.0,100.0,0.5717658400535583,0.2775229811668396,0.2597734332084656,49.03650115093719,1.7297886610031128,1.2231289148330688,2.287949800491333,25.29431108188096,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.798177083333332,80.20182291666667
200,0.0,0.0,0.0,100.0,0.5756771564483643,0.2761778235435486,0.25586998462677,49.83457671099578,1.75765061378479,1.2219821214675903,2.2752668857574463,26.182289977294843,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.071614583333332,79.92838541666667
201,0.0,0.0,0.0,100.0,0.571387529373169,0.3008784353733063,0.269535630941391,44.627884302892426,1.766866683959961,1.2163763046264648,2.2613418102264404,27.2603184920377,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.032552083333332,79.96744791666667
202,0.0,0.0,0.0,100.0,0.5966786742210388,0.3298410177230835,0.2862936854362488,39.11525029103609,1.926134705543518,1.3556994199752808,2.463561534881592,25.869874531108522,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.1328125,79.8671875
203,0.0,0.0,0.0,100.0,0.5901858806610107,0.3118206560611725,0.28016597032546997,43.31123244929797,1.7776110172271729,1.2973172664642334,2.403648853302002,24.85049401976079,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.03125,79.96875
204,0.0,0.0,0.0,100.0,0.5952543020248413,0.3015935719013214,0.2757903039455414,46.06550959154378,1.7340195178985596,1.2584751844406128,2.349242925643921,24.696594023228503,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.955729166666668,80.04427083333333
205,0.0,0.0,0.0,100.0,0.6130089163780212,0.29965782165527344,0.2703501582145691,46.999343401181875,1.6619867086410522,1.219658374786377,2.3045456409454346,23.539067629678268,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.830729166666668,80.16927083333333
206,0.0,0.0,0.0,100.0,0.6412802338600159,0.3138994574546814,0.2820025086402893,44.29211705773794,1.6659661531448364,1.2165923118591309,2.2939584255218506,19.957817031373583,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.755208333333332,80.24479166666667
207,0.0,0.0,0.0,100.0,0.6538708209991455,0.3208625018596649,0.27460169792175293,45.14401410750441,1.6362313032150269,1.1966649293899536,2.31955885887146,21.86010058128143,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.936197916666668,80.06380208333333
208,0.0,0.0,0.0,100.0,0.662408709526062,0.33957311511039734,0.29275840520858765,41.75766690642778,1.3915379047393799,1.0579462051391602,2.120326519012451,23.664421630811482,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.912760416666668,80.08723958333334
209,0.0,0.0,0.0,100.0,0.7186540961265564,0.3915429413318634,0.32311469316482544,33.797658753515144,1.3024096488952637,0.9881604313850403,2.0175859928131104,25.00817474331306,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.91015625,80.08984375
210,0.0,0.0,0.0,100.0,0.773387610912323,0.4333374500274658,0.34342822432518005,31.58415188872042,1.2825098037719727,0.9850767850875854,2.0366885662078857,24.899466016217286,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.751302083333332,80.24869791666667
211,0.0,0.0,0.0,100.0,0.8161883354187012,0.46702301502227783,0.361838161945343,34.21173990381448,1.2302892208099365,0.9517096877098083,1.9911731481552124,24.77106528756835,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.764322916666664,80.23567708333333
212,0.0,0.0,0.0,100.0,0.9052771329879761,0.5186161398887634,0.3883470892906189,46.10620635129793,1.3404500484466553,1.0233595371246338,2.1207919120788574,24.515746475161418,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.763020833333332,80.23697916666667
213,0.0,0.0,0.0,100.0,1.0557655096054077,0.5924481153488159,0.4560202360153198,52.653956022055404,1.2772201299667358,0.9612756967544556,1.9868332147598267,24.812329768152527,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.600260416666668,80.39973958333333
214,0.0,0.0,0.0,100.0,1.0175724029541016,0.5611119866371155,0.447801798582077,49.32901434521055,1.2970682382583618,0.9855526685714722,1.9779036045074463,23.263039598069675,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.696614583333332,80.30338541666666
215,0.0,0.0,0.0,100.0,0.9118343591690063,0.4930613934993744,0.37998709082603455,49.0640915404458,1.4422210454940796,1.1048073768615723,2.221083879470825,23.215821152192607,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.686197916666668,80.31380208333333
216,0.0,0.0,0.0,100.0,0.8607864379882812,0.4796421229839325,0.3692712187767029,39.81158179063179,1.4152450561523438,1.0435702800750732,2.005608320236206,23.137229066473417,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.764322916666664,80.23567708333333
217,0.0,0.0,0.0,100.0,0.8558725714683533,0.48007187247276306,0.3760848343372345,32.5351552135845,1.4200061559677124,1.0700234174728394,2.0812737941741943,25.013266118333778,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.630208333333332,80.36979166666667
218,0.0,0.0,0.0,100.0,0.8917149305343628,0.5225228071212769,0.44401946663856506,21.04643557880968,1.3964201211929321,1.0728853940963745,2.08280873298645,23.466317854807066,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.908854166666668,80.09114583333333
219,0.0,0.0,0.0,100.0,0.9085283875465393,0.5491263270378113,0.4818125367164612,20.604593339004122,1.2452619075775146,0.9499399065971375,1.8394300937652588,27.26558921677681,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.899739583333336,80.10026041666667
220,0.0,0.0,0.0,100.0,0.9320600628852844,0.5821441411972046,0.5325469374656677,20.7348390070455,1.2261937856674194,0.9752007722854614,1.8499109745025635,26.318561927964705,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.774739583333336,80.22526041666667
221,0.0,0.0,0.0,100.0,0.9283260703086853,0.610828161239624,0.5910869836807251,19.720985066806392,1.0287929773330688,0.8056044578552246,1.5600850582122803,30.174220592088023,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.880208333333332,80.11979166666666
222,0.0,0.0,0.0,100.0,0.9405988454818726,0.6523496508598328,0.6688925623893738,17.955567137924294,1.061862587928772,0.8372939825057983,1.5638186931610107,27.454557300149844,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.985677083333332,80.01432291666667
223,0.0,0.0,0.0,100.0,0.943134605884552,0.658543050289154,0.6716496348381042,17.54831153620925,1.127638339996338,0.8819074630737305,1.589760661125183,23.124471338408483,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.01171875,79.98828125
224,0.0,0.0,0.0,100.0,0.9255568385124207,0.6314772367477417,0.6171853542327881,20.09768804949528,1.1210688352584839,0.9119102358818054,1.6755890846252441,20.436339954412244,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.993489583333332,80.00651041666667
225,0.0,0.0,0.0,100.0,0.9206023216247559,0.6160380840301514,0.5794844031333923,21.987618116650374,1.2608296871185303,1.0214635133743286,1.8812968730926514,18.34473769957641,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.98046875,80.01953125
226,0.0,0.0,0.0,100.0,0.9323506951332092,0.6367806196212769,0.6216197609901428,18.722466960352424,1.320367455482483,1.0858471393585205,1.9659944772720337,12.036797097693704,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.098958333333332,79.90104166666666
227,0.0,0.0,0.0,100.0,0.9345248341560364,0.6411668658256531,0.6318824887275696,18.045947004307532,1.3172988891601562,1.0954725742340088,2.000570058822632,11.04947134838794,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.950520833333332,80.04947916666667
228,0.0,0.0,0.0,100.0,0.9099279046058655,0.6222956776618958,0.6172991394996643,18.159790438768827,1.1883591413497925,1.0100722312927246,1.8901044130325317,11.480026195153895,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.8828125,80.1171875
229,0.0,0.0,0.0,100.0,0.9162625074386597,0.6158788204193115,0.6113110780715942,18.480533054611968,1.1904841661453247,1.009432077407837,1.9589680433273315,14.783119937287692,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.932291666666664,80.06770833333333
230,0.0,0.0,0.0,100.0,0.8904637694358826,0.5981652140617371,0.5945885181427002,18.712535835287987,1.1687545776367188,0.9724231362342834,1.9040186405181885,15.923898879332812,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.984375,80.015625
231,0.0,0.0,0.0,100.0,0.8352895975112915,0.5573527216911316,0.5331318378448486,14.371727748691098,1.271950602531433,1.058531641960144,2.0845024585723877,13.821989528795811,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.895833333333332,80.10416666666667
232,0.0,0.0,0.0,100.0,0.7310540080070496,0.4625717103481293,0.41335827112197876,20.079587709570095,1.244071125984192,1.0316689014434814,2.0052402019500732,13.027594755039468,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.959635416666664,80.04036458333333
233,0.0,0.0,0.0,100.0,0.6961732506752014,0.4255392551422119,0.3479308784008026,39.27640156453715,1.1753575801849365,0.9429113268852234,1.8242301940917969,18.526727509778357,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.973958333333332,80.02604166666667
234,0.0,0.0,0.0,100.0,0.6860052943229675,0.40240901708602905,0.2885251045227051,52.90171302025662,1.2468233108520508,0.9913465976715088,1.9369502067565918,20.198006904188105,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.990885416666668,80.00911458333333
235,0.0,0.0,0.0,100.0,0.6526848077774048,0.3839173913002014,0.27689293026924133,55.29912325941206,1.273647427558899,1.0000962018966675,1.912739634513855,17.63151108818979,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.197916666666664,79.80208333333333
236,0.0,0.0,0.0,100.0,0.603820264339447,0.3445630669593811,0.2702524662017822,49.1421568627451,1.2737897634506226,1.0255444049835205,1.9846246242523193,16.51186790505676,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.1875,79.8125
237,0.0,0.0,0.0,100.0,0.5689857006072998,0.3318827748298645,0.274456262588501,44.26784783741532,1.2403943538665771,0.9670382142066956,1.9080438613891602,21.235018238665972,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.989583333333332,80.01041666666666
238,0.0,0.0,0.0,100.0,0.5580886006355286,0.3445024788379669,0.2884618639945984,36.33943643682639,1.255617618560791,0.9446122646331787,1.9027342796325684,26.366705622646407,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.0546875,79.9453125
239,0.0,0.0,0.0,100.0,0.5823750495910645,0.3708302974700928,0.29909586906433105,29.512670565302145,1.116092324256897,0.8258443474769592,1.6276670694351196,25.31513970110461,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.0390625,79.9609375
240,0.0,0.0,0.0,100.0,0.6164029836654663,0.3960585296154022,0.32083460688591003,23.887375113533153,1.2174705266952515,0.9089984893798828,1.7718901634216309,23.329440768132866,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.0703125,79.9296875
241,0.0,0.0,0.0,100.0,0.5975828170776367,0.3887733221054077,0.3219190239906311,22.662058171383855,1.2280786037445068,0.9136991500854492,1.7450578212738037,22.896830572583802,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.966145833333336,80.03385416666666
242,0.0,0.0,0.0,100.0,0.6185229420661926,0.39596256613731384,0.3281301259994507,22.234592966140546,1.3564155101776123,1.008521556854248,1.9693217277526855,24.26485035038313,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.881510416666668,80.11848958333333
243,0.0,0.0,0.0,100.0,0.6333813071250916,0.39917850494384766,0.32426926493644714,22.89805570152391,1.3258088827133179,1.000122308731079,1.9492404460906982,23.751970572779822,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.822916666666668,80.17708333333333
244,0.0,0.0,0.0,100.0,0.6153976917266846,0.3827424943447113,0.3138771951198578,23.671118093741818,1.352988839149475,1.0355709791183472,2.002868890762329,20.371825085100813,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.890625,80.109375
245,0.0,0.0,0.0,100.0,0.6230463981628418,0.38632136583328247,0.31488651037216187,24.103102249622875,1.2602869272232056,0.9687767624855042,1.8451433181762695,19.013576441267137,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.852864583333332,80.14713541666667
246,0.0,0.0,0.0,100.0,0.5906628370285034,0.37138280272483826,0.306549996137619,24.570864847089773,1.2250460386276245,0.9423497915267944,1.8121706247329712,21.492929957250904,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.798177083333332,80.20182291666667
247,0.0,0.0,0.0,100.0,0.6063161492347717,0.3843897879123688,0.31810465455055237,23.403012204622176,1.2808109521865845,1.0282607078552246,1.9377870559692383,14.113217346143859,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.057291666666664,79.94270833333333
248,0.0,0.0,0.0,100.0,0.5992423295974731,0.3807683289051056,0.3140621781349182,23.41213144564229,1.1545326709747314,0.8931947350502014,1.670846939086914,19.554487595791663,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.049479166666668,79.95052083333334
249,0.0,0.0,0.0,100.0,0.6212764978408813,0.3858729898929596,0.3050049841403961,25.425251941716414,1.0999654531478882,0.858981192111969,1.6276863813400269,21.214455356569744,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.28515625,79.71484375
250,0.0,0.0,0.0,100.0,0.6217458844184875,0.37523096799850464,0.2933287024497986,26.86434207177399,1.2113157510757446,0.8961816430091858,1.6842502355575562,20.692288114023924,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.463541666666664,79.53645833333334
251,0.0,0.0,0.0,100.0,0.6533374190330505,0.3394917845726013,0.2596273720264435,49.04049804248765,1.174668550491333,0.8644921779632568,1.5817937850952148,19.4018355689622,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.287760416666668,79.71223958333333
252,0.0,0.0,0.0,100.0,0.681009829044342,0.32122957706451416,0.24774238467216492,54.63357890655293,1.093550682067871,0.8891283869743347,1.6175742149353027,15.225539614837794,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.1484375,79.8515625
253,0.0,0.0,0.0,100.0,0.6642245054244995,0.32572221755981445,0.2549290060997009,52.93323909271991,1.208282709121704,0.979971706867218,1.7208212614059448,10.435006104221552,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.264322916666664,79.73567708333333
254,0.0,0.0,0.0,100.0,0.6919288635253906,0.3637272119522095,0.2804376780986786,42.411548624089704,1.183398962020874,0.9677973985671997,1.7212435007095337,11.857962234968099,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.204427083333336,79.79557291666667
255,0.0,0.0,0.0,100.0,0.6940001249313354,0.3794991075992584,0.30381378531455994,36.43470956903793,1.2230888605117798,0.9883412718772888,1.7610423564910889,11.578471279963818,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.15234375,79.84765625
256,0.0,0.0,0.0,100.0,0.6823031902313232,0.3819129765033722,0.3033018410205841,36.017531235690456,1.1895169019699097,0.8499963879585266,1.437258005142212,15.902400732648655,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.904947916666664,80.09505208333333
257,0.0,0.0,0.0,100.0,0.6661475300788879,0.3844137489795685,0.3039947748184204,32.187418767871065,1.1725966930389404,0.8194431662559509,1.3781681060791016,16.33740577073044,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.036458333333336,79.96354166666667
258,0.0,0.0,0.0,100.0,0.6256384253501892,0.36457598209381104,0.2891693711280823,33.40032414910859,1.0653730630874634,0.7578690648078918,1.3098080158233643,19.390599675850893,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.084635416666664,79.91536458333334
259,0.0,0.0,0.0,100.0,0.6302209496498108,0.3712014853954315,0.29965221881866455,26.943812926274763,1.0598245859146118,0.7243083715438843,1.2304848432540894,18.272166287755766,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.045572916666668,79.95442708333333
260,0.0,0.0,0.0,100.0,0.6398012042045593,0.3744194507598877,0.29697346687316895,27.853199090613835,1.1455729007720947,0.7887693643569946,1.4004828929901123,20.272815849301722,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.045572916666668,79.95442708333333
261,0.0,0.0,0.0,100.0,0.6430376172065735,0.3783603012561798,0.30382615327835083,28.55560622841879,1.1546913385391235,0.769786536693573,1.356812596321106,22.073099224705192,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.985677083333332,80.01432291666667
262,0.0,0.0,0.0,100.0,0.6389269232749939,0.36992403864860535,0.301351398229599,30.522349272349274,1.0354372262954712,0.691002368927002,1.2211260795593262,25.857588357588355,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.041666666666664,79.95833333333333
263,0.0,0.0,0.0,100.0,0.6421252489089966,0.3765003979206085,0.31125208735466003,26.371554862194486,1.0044804811477661,0.6865946650505066,1.2183153629302979,24.011960478419137,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.03125,79.96875
264,0.0,0.0,0.0,100.0,0.6362645030021667,0.3456789255142212,0.290243536233902,39.41911428010728,0.7684943675994873,0.5164719223976135,0.933111310005188,29.966638320141296,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.904947916666664,80.09505208333333
265,0.0,0.0,0.0,100.0,0.6025031805038452,0.30626070499420166,0.2555314898490906,48.27292947795369,0.7980980277061462,0.542783796787262,0.9798126816749573,26.56025121025775,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.903645833333332,80.09635416666666
266,0.0,0.0,0.0,100.0,0.5957961678504944,0.28491175174713135,0.25335657596588135,49.490634242523825,0.758520245552063,0.4847080409526825,0.8271722793579102,26.933946763062767,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.811197916666668,80.18880208333333
267,0.0,0.0,0.0,100.0,0.5655128955841064,0.2701290249824524,0.24835161864757538,51.10378912685337,0.7602075934410095,0.47764521837234497,0.8320850729942322,30.168039538714993,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.759114583333336,80.24088541666666
268,0.0,0.0,0.0,100.0,0.5597695708274841,0.2709435522556305,0.24619752168655396,50.46815244626137,0.8125891089439392,0.5355624556541443,1.0011413097381592,24.73295529473823,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.747395833333332,80.25260416666666
269,0.0,0.0,0.0,100.0,0.6131501793861389,0.28750213980674744,0.2530182898044586,48.91699092088197,0.8538086414337158,0.5669236779212952,1.005705714225769,24.59143968871595,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.078125,79.921875
270,0.0,0.0,0.0,100.0,0.6561509370803833,0.33752840757369995,0.2795553505420685,41.73060803404475,0.989761233329773,0.6989567279815674,1.1915041208267212,15.616738667870269,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.194010416666668,79.80598958333334
271,0.0,0.0,0.0,100.0,0.6635568141937256,0.35412365198135376,0.2869277596473694,39.158555327868854,1.1279560327529907,0.8257309794425964,1.419089674949646,12.532018442622949,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.333333333333332,79.66666666666666
272,0.0,0.0,0.0,100.0,0.6502079367637634,0.3587086796760559,0.2938438355922699,36.70757296369301,1.2032713890075684,0.9214564561843872,1.5862709283828735,8.22152985311884,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.477864583333332,79.52213541666666
273,0.0,0.0,0.0,100.0,0.6875753402709961,0.3968319892883301,0.32191959023475647,26.785034876347495,1.16965651512146,0.9282947778701782,1.625587821006775,8.237159162967659,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.533854166666668,79.46614583333333
274,0.0,0.0,0.0,100.0,0.6954960227012634,0.40223997831344604,0.3187231719493866,27.69749824941117,1.2184685468673706,0.9406779408454895,1.658718466758728,7.594372652619517,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.454427083333336,79.54557291666666
275,0.0,0.0,0.0,100.0,0.6693023443222046,0.4003142714500427,0.3275468349456787,22.40883836771186,1.182822823524475,0.9038364887237549,1.6238490343093872,5.964620984737212,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.389322916666668,79.61067708333334
276,0.0,0.0,0.0,100.0,0.6680759787559509,0.4038701057434082,0.32764479517936707,22.86226318484383,0.9393350481987,0.7517485022544861,1.2615318298339844,6.464413722478239,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.34375,79.65625
277,0.0,0.0,0.0,100.0,0.6612836122512817,0.394588440656662,0.31942978501319885,24.350336862367662,1.1483434438705444,0.9098606705665588,1.5806444883346558,10.182868142444658,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.29296875,79.70703125
278,0.0,0.0,0.0,100.0,0.6649237871170044,0.40227094292640686,0.3241335451602936,23.53690377634847,0.948820948600769,0.7637664079666138,1.267437219619751,7.2279182321849325,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.446614583333332,79.55338541666667
279,0.0,0.0,0.0,100.0,0.6566911935806274,0.3998868763446808,0.3208019435405731,24.1805617193939,1.0591211318969727,0.8807183504104614,1.4387160539627075,3.9117479236670256,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.537760416666668,79.46223958333334
280,0.0,0.0,0.0,100.0,0.6616517305374146,0.3960234522819519,0.31409406661987305,26.783133287249417,1.2717911005020142,1.0580087900161743,1.886260986328125,10.400301640168417,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.720052083333336,79.27994791666667
281,0.0,0.0,0.0,100.0,0.702626645565033,0.41757509112358093,0.31993576884269714,27.187054374108747,1.14478600025177,0.9505329728126526,1.636773943901062,10.502821005642012,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.001302083333336,78.99869791666667
282,0.0,0.0,0.0,100.0,0.6723252534866333,0.40608105063438416,0.32127290964126587,27.481105191426092,0.9916104674339294,0.8446029424667358,1.2666661739349365,4.590509230578615,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.018229166666664,78.98177083333333
283,0.0,0.0,0.0,100.0,0.6315311789512634,0.3694651126861572,0.2971082031726837,29.196096057531783,1.0411710739135742,0.8878713846206665,1.5339442491531372,8.982920251701554,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.278645833333332,79.72135416666667
284,0.0,0.0,0.0,100.0,0.5406792759895325,0.304625004529953,0.28147417306900024,28.776445223015767,1.1473191976547241,0.9304301142692566,1.6152080297470093,10.557876296995014,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.325520833333336,80.67447916666667
285,0.0,0.0,0.0,100.0,0.5332509279251099,0.2894793450832367,0.28356266021728516,29.08125546071645,1.0903183221817017,0.8987262845039368,1.5850528478622437,6.216815646212783,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.373697916666664,80.62630208333333
286,0.0,0.0,0.0,100.0,0.61795973777771,0.31703513860702515,0.2785390019416809,34.5889712381859,1.172278642654419,0.981895387172699,1.7211483716964722,5.0996124294553615,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.149739583333332,80.85026041666666
287,0.0,0.0,0.0,100.0,0.6542080640792847,0.3456740379333496,0.2763509452342987,41.795011585116534,1.1020870208740234,0.9164480566978455,1.5971866846084595,8.98187270001363,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.106770833333332,80.89322916666667
288,0.0,0.0,0.0,100.0,0.6398462057113647,0.34905606508255005,0.25825831294059753,45.6929091399299,0.9450500011444092,0.772322416305542,1.1809747219085693,10.413858182798599,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.317708333333332,80.68229166666666
289,0.0,0.0,0.0,100.0,0.6978540420532227,0.3825763165950775,0.27313143014907837,43.737880307589435,1.0401477813720703,0.8633962273597717,1.463214635848999,6.058174523570712,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.47265625,80.52734375
290,0.0,0.0,0.0,100.0,0.7605029344558716,0.416959673166275,0.28746160864830017,42.08621036401421,1.106803059577942,0.9019375443458557,1.4410781860351562,5.570825232955688,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.423177083333336,80.57682291666667
291,0.0,0.0,0.0,100.0,0.8041728138923645,0.45493340492248535,0.3134090304374695,37.801698201510995,1.0432040691375732,0.8944715857505798,1.404450535774231,5.268436183726683,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.475260416666668,80.52473958333334
292,0.0,0.0,0.0,100.0,0.8672639727592468,0.49778416752815247,0.33531925082206726,33.88138188111562,1.210183024406433,1.0377682447433472,1.6098524332046509,6.4634227517806035,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.561197916666668,80.43880208333334
293,0.0,0.0,0.0,100.0,0.8756093978881836,0.5113608241081238,0.3468937873840332,31.780111672427548,1.178356647491455,1.0042551755905151,1.5465418100357056,5.982451475671364,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.588541666666668,80.41145833333333
294,0.0,0.0,0.0,100.0,0.9004239439964294,0.5355494022369385,0.36011695861816406,30.462488503481804,1.1595879793167114,0.952767550945282,1.4338431358337402,8.00157666535278,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.8203125,80.1796875
295,0.0,0.0,0.0,100.0,0.8898234367370605,0.5299814343452454,0.35505592823028564,30.051983944199513,1.0936455726623535,0.8919727802276611,1.2975419759750366,9.343949463709942,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.787760416666668,80.21223958333333
296,0.0,0.0,0.0,100.0,0.8921035528182983,0.5389833450317383,0.3615776002407074,28.367252848580648,1.2138139009475708,0.9813818335533142,1.4462240934371948,9.787262069419747,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.76953125,80.23046875
297,0.0,0.0,0.0,100.0,0.9216466546058655,0.5587101578712463,0.3752254545688629,25.700164744645797,1.2060853242874146,0.9833905100822449,1.4975473880767822,9.324546952224052,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.759114583333336,80.24088541666666
298,0.0,0.0,0.0,100.0,0.8961697220802307,0.5357327461242676,0.3728541135787964,27.33564013840831,1.1849654912948608,0.980010986328125,1.5540847778320312,8.690444503593293,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.567708333333332,80.43229166666667
299,0.0,0.0,0.0,100.0,0.8676303625106812,0.5153729915618896,0.3628997504711151,28.883836019527852,1.2154276371002197,1.0065964460372925,1.593517541885376,6.386678258543436,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.470052083333332,80.52994791666667
