frame,experiment,iou,lethal_iou,detection_rate,false_positive_rate,clearance_pred_m,clearance_gt_m,occupied_cells_pred,occupied_cells_gt,inflation_radius_m,timing_ms
00525,A5,0.524510,0.463576,1.000000,0.006787,0.200000,0.250000,204,107,0.1984,220.67
00525,A6,0.514706,0.450331,0.971429,0.006787,0.200000,0.250000,202,107,0.1995,197.98
00530,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,95,95,0.0900,25.43
00530,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,95,95,0.1800,61.47
00530,A2,0.555556,0.500000,1.000000,0.005313,0.250000,0.250000,171,95,0.0900,98.85
00530,A3,0.555556,0.500000,1.000000,0.005313,0.250000,0.250000,171,95,0.1800,137.14
00530,A4,0.532164,0.467213,0.934426,0.005313,0.250000,0.250000,167,95,0.1800,123.77
00530,A5,0.555556,0.500000,1.000000,0.005313,0.250000,0.250000,171,95,0.1967,218.21
00530,A6,0.532164,0.467213,0.934426,0.005313,0.250000,0.250000,167,95,0.1993,192.89
00535,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,93,93,0.0900,20.79
00535,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,93,93,0.1800,57.45
00535,A2,0.537572,0.500000,1.000000,0.005592,0.250000,0.250000,173,93,0.0900,91.15
00535,A3,0.537572,0.500000,1.000000,0.005592,0.250000,0.250000,173,93,0.1800,127.87
00535,A4,0.537572,0.500000,1.000000,0.005592,0.250000,0.250000,173,93,0.1800,119.92
00535,A5,0.537572,0.500000,1.000000,0.005592,0.250000,0.250000,173,93,0.1974,205.67
00535,A6,0.537572,0.500000,1.000000,0.005592,0.250000,0.250000,173,93,0.1974,185.42
00540,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,94,94,0.0900,20.51
00540,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,94,94,0.1800,69.81
00540,A2,0.559524,0.508475,1.000000,0.005173,0.250000,0.250000,168,94,0.0900,98.99
00540,A3,0.559524,0.508475,1.000000,0.005173,0.250000,0.250000,168,94,0.1800,150.14
00540,A4,0.559524,0.508475,1.000000,0.005173,0.250000,0.250000,168,94,0.1800,147.65
00540,A5,0.559524,0.508475,1.000000,0.005173,0.250000,0.250000,168,94,0.1980,254.62
00540,A6,0.559524,0.508475,1.000000,0.005173,0.250000,0.250000,168,94,0.1980,234.35
00545,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,95,95,0.0900,25.72
00545,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,95,95,0.1800,59.98
00545,A2,0.568862,0.521368,1.000000,0.005033,0.250000,0.250000,167,95,0.0900,104.48
00545,A3,0.568862,0.521368,1.000000,0.005033,0.250000,0.250000,167,95,0.1800,146.53
00545,A4,0.538922,0.478632,0.918033,0.005033,0.250000,0.250000,162,95,0.1800,145.12
00545,A5,0.568862,0.521368,1.000000,0.005033,0.250000,0.250000,167,95,0.1966,218.10
00545,A6,0.538922,0.478632,0.918033,0.005033,0.250000,0.250000,162,95,0.2000,192.46
00550,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,107,107,0.0900,23.80
00550,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,107,107,0.1800,67.95
00550,A2,0.584699,0.530303,1.000000,0.005317,0.250000,0.250000,183,107,0.0900,103.41
00550,A3,0.584699,0.530303,1.000000,0.005317,0.250000,0.250000,183,107,0.1800,139.82
00550,A4,0.568306,0.507576,0.957143,0.005317,0.250000,0.250000,180,107,0.1800,127.81
00550,A5,0.584699,0.530303,1.000000,0.005317,0.250000,0.250000,183,107,0.1970,224.02
00550,A6,0.568306,0.507576,0.957143,0.005317,0.250000,0.250000,180,107,0.1988,200.33
00555,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,116,116,0.0900,23.43
00555,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,116,116,0.1800,69.12
00555,A2,0.568627,0.520000,1.000000,0.006161,0.250000,0.250000,204,116,0.0900,97.32
00555,A3,0.568627,0.520000,1.000000,0.006161,0.250000,0.250000,204,116,0.1800,135.55
00555,A4,0.524510,0.460000,0.884615,0.006161,0.250000,0.250000,195,116,0.1800,123.77
00555,A5,0.568627,0.520000,1.000000,0.006161,0.250000,0.250000,204,116,0.1947,220.23
00555,A6,0.524510,0.460000,0.884615,0.006161,0.250000,0.250000,195,116,0.1994,196.92
00560,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,131,131,0.0900,20.10
00560,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,131,131,0.1800,65.45
00560,A2,0.548117,0.488889,1.000000,0.007569,0.250000,0.250000,239,131,0.0900,94.59
00560,A3,0.548117,0.488889,1.000000,0.007569,0.250000,0.250000,239,131,0.1800,136.74
00560,A4,0.502092,0.427778,0.875000,0.007569,0.300000,0.250000,228,131,0.1800,124.97
00560,A5,0.548117,0.488889,1.000000,0.007569,0.250000,0.250000,239,131,0.1947,215.19
00560,A6,0.502092,0.427778,0.875000,0.007569,0.300000,0.250000,228,131,0.1995,195.04
00565,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,144,144,0.0900,18.19
00565,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,144,144,0.1800,55.32
00565,A2,0.517986,0.429907,1.000000,0.009400,0.250000,0.250000,278,144,0.0900,85.82
00565,A3,0.517986,0.429907,1.000000,0.009400,0.250000,0.250000,278,144,0.1800,123.19
00565,A4,0.471223,0.369159,0.858696,0.009400,0.300000,0.250000,265,144,0.1800,117.19
00565,A5,0.517986,0.429907,1.000000,0.009400,0.250000,0.250000,278,144,0.1948,195.52
00565,A6,0.471223,0.369159,0.858696,0.009400,0.300000,0.250000,265,144,0.1996,177.48
00570,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,155,155,0.0900,17.32
00570,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,155,155,0.1800,77.10
00570,A2,0.490506,0.387097,1.000000,0.011302,0.250000,0.250000,316,155,0.0900,86.20
00570,A3,0.490506,0.387097,1.000000,0.011302,0.250000,0.250000,316,155,0.1800,132.95
00570,A4,0.446203,0.330645,0.854167,0.011302,0.250000,0.250000,302,155,0.1800,131.00
00570,A5,0.490506,0.387097,1.000000,0.011302,0.250000,0.250000,316,155,0.1942,202.62
00570,A6,0.446203,0.330645,0.854167,0.011302,0.250000,0.250000,302,155,0.1986,185.32
00575,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,152,152,0.0900,21.01
00575,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,152,152,0.1800,77.07
00575,A2,0.411924,0.291525,1.000000,0.015230,0.250000,0.250000,369,152,0.0900,105.05
00575,A3,0.411924,0.291525,1.000000,0.015230,0.250000,0.250000,369,152,0.1800,161.09
00575,A4,0.373984,0.244068,0.837209,0.015230,0.300000,0.250000,355,152,0.1800,158.03
00575,A5,0.411924,0.291525,1.000000,0.015230,0.250000,0.250000,369,152,0.1962,262.85
00575,A6,0.373984,0.244068,0.837209,0.015230,0.300000,0.250000,355,152,0.2000,242.06
00580,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,161,161,0.0900,20.12
00580,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,161,161,0.1800,132.83
00580,A2,0.387952,0.264095,1.000000,0.017838,0.250000,0.250000,415,161,0.0900,97.99
00580,A3,0.387952,0.264095,1.000000,0.017838,0.250000,0.250000,415,161,0.1800,176.08
00580,A4,0.349398,0.216617,0.820225,0.017838,0.350000,0.250000,399,161,0.1800,176.84
00580,A5,0.387952,0.264095,1.000000,0.017838,0.250000,0.250000,415,161,0.1953,247.40
00580,A6,0.349398,0.216617,0.820225,0.017838,0.350000,0.250000,399,161,0.1990,227.78
00585,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,170,170,0.0900,18.28
00585,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,170,170,0.1800,62.87
00585,A2,0.346939,0.231920,1.000000,0.022488,0.250000,0.250000,490,170,0.0900,97.17
00585,A3,0.346939,0.231920,1.000000,0.022488,0.250000,0.250000,490,170,0.1800,155.54
00585,A4,0.324490,0.204489,0.881720,0.022488,0.304138,0.250000,479,170,0.1800,183.71
00585,A5,0.346939,0.231920,1.000000,0.022488,0.250000,0.250000,490,170,0.1968,428.09
00585,A6,0.324490,0.204489,0.881720,0.022488,0.304138,0.250000,479,170,0.1990,409.90
00590,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,184,184,0.0900,30.96
00590,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,184,184,0.1800,123.79
00590,A2,0.336380,0.224176,1.000000,0.025535,0.250000,0.250000,547,184,0.0900,194.04
00590,A3,0.336380,0.224176,1.000000,0.025535,0.250000,0.250000,547,184,0.1800,279.48
00590,A4,0.290676,0.169231,0.754902,0.025535,0.364005,0.250000,522,184,0.1800,259.27
00590,A5,0.336380,0.224176,1.000000,0.025535,0.250000,0.250000,547,184,0.1951,417.34
00590,A6,0.290676,0.169231,0.754902,0.025535,0.364005,0.250000,522,184,0.1994,386.44
00595,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,198,198,0.0900,26.79
00595,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,198,198,0.1800,87.00
00595,A2,0.320388,0.215800,1.000000,0.029573,0.250000,0.250000,618,198,0.0900,117.14
00595,A3,0.320388,0.215800,1.000000,0.029573,0.250000,0.250000,618,198,0.1800,176.24
00595,A4,0.299353,0.192678,0.892857,0.029573,0.300000,0.250000,605,198,0.1800,164.57
00595,A5,0.320388,0.215800,1.000000,0.029573,0.250000,0.250000,618,198,0.1978,298.49
00595,A6,0.299353,0.192678,0.892857,0.029573,0.300000,0.250000,605,198,0.1997,272.48
00600,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,204,204,0.0900,17.83
00600,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,204,204,0.1800,74.01
00600,A2,0.323296,0.208255,1.000000,0.030079,0.250000,0.250000,631,204,0.0900,87.62
00600,A3,0.323296,0.208255,1.000000,0.030079,0.250000,0.250000,631,204,0.1800,136.12
00600,A4,0.286846,0.168856,0.810811,0.030079,0.250000,0.250000,608,204,0.1800,133.26
00600,A5,0.323296,0.208255,1.000000,0.030079,0.250000,0.250000,631,204,0.1961,214.25
00600,A6,0.286846,0.168856,0.810811,0.030079,0.250000,0.250000,608,204,0.1992,197.08
00605,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,210,210,0.0900,16.12
00605,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,210,210,0.1800,64.69
00605,A2,0.334928,0.218868,1.000000,0.029387,0.250000,0.250000,627,210,0.0900,89.08
00605,A3,0.334928,0.218868,1.000000,0.029387,0.250000,0.250000,627,210,0.1800,137.32
00605,A4,0.293461,0.175472,0.801724,0.029387,0.250000,0.250000,601,210,0.1800,138.23
00605,A5,0.334928,0.218868,1.000000,0.029387,0.250000,0.250000,627,210,0.1958,208.72
00605,A6,0.293461,0.175472,0.801724,0.029387,0.250000,0.250000,601,210,0.1992,192.75
00610,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,211,211,0.0900,15.88
00610,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,211,211,0.1800,62.47
00610,A2,0.338141,0.220114,1.000000,0.029107,0.250000,0.250000,624,211,0.0900,83.87
00610,A3,0.338141,0.220114,1.000000,0.029107,0.250000,0.250000,624,211,0.1800,132.72
00610,A4,0.285256,0.165085,0.750000,0.029107,0.250000,0.250000,591,211,0.1800,129.89
00610,A5,0.338141,0.220114,1.000000,0.029107,0.250000,0.250000,624,211,0.1948,197.35
00610,A6,0.285256,0.165085,0.750000,0.029107,0.250000,0.250000,591,211,0.1992,181.82
00615,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,220,220,0.0900,14.96
00615,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,220,220,0.1800,52.30
00615,A2,0.343750,0.228625,1.000000,0.029619,0.250000,0.250000,640,220,0.0900,82.17
00615,A3,0.343750,0.228625,1.000000,0.029619,0.250000,0.250000,640,220,0.1800,118.57
00615,A4,0.271875,0.165428,0.723577,0.029619,0.250000,0.250000,594,220,0.1800,116.56
00615,A5,0.343750,0.228625,1.000000,0.029619,0.250000,0.250000,640,220,0.1946,190.93
00615,A6,0.271875,0.165428,0.723577,0.029619,0.250000,0.250000,594,220,0.1997,176.03
00620,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,234,234,0.0900,15.67
00620,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,234,234,0.1800,62.06
00620,A2,0.355623,0.242754,1.000000,0.029931,0.250000,0.250000,658,234,0.0900,83.19
00620,A3,0.355623,0.242754,1.000000,0.029931,0.250000,0.250000,658,234,0.1800,128.24
00620,A4,0.255319,0.153986,0.634328,0.029931,0.250000,0.250000,592,234,0.1800,129.26
00620,A5,0.355623,0.242754,1.000000,0.029931,0.250000,0.250000,658,234,0.1923,195.82
00620,A6,0.255319,0.153986,0.634328,0.029931,0.250000,0.250000,592,234,0.1994,180.24
00625,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,267,267,0.0900,15.07
00625,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,267,267,0.1800,61.25
00625,A2,0.367263,0.253378,1.000000,0.032548,0.250000,0.250000,727,267,0.0900,84.54
00625,A3,0.367263,0.253378,1.000000,0.032548,0.250000,0.250000,727,267,0.1800,132.63
00625,A4,0.253095,0.158784,0.626667,0.032548,0.300000,0.250000,644,267,0.1800,128.65
00625,A5,0.367263,0.253378,1.000000,0.032548,0.250000,0.250000,727,267,0.1912,200.26
00625,A6,0.253095,0.158784,0.626667,0.032548,0.300000,0.250000,644,267,0.1987,185.52
00630,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,274,274,0.0900,15.98
00630,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,274,274,0.1639,55.56
00630,A2,0.363395,0.251200,1.000000,0.033980,0.250000,0.250000,754,274,0.0900,78.66
00630,A3,0.363395,0.251200,1.000000,0.033980,0.250000,0.250000,754,274,0.1639,119.85
00630,A4,0.246684,0.152000,0.605096,0.033980,0.250000,0.250000,666,274,0.1800,119.94
00630,A5,0.363395,0.251200,1.000000,0.033980,0.250000,0.250000,754,274,0.1913,179.09
00630,A6,0.246684,0.152000,0.605096,0.033980,0.250000,0.250000,666,274,0.1991,163.13
00635,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,305,305,0.0900,23.97
00635,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,305,305,0.1572,78.35
00635,A2,0.368803,0.253991,1.000000,0.037034,0.250000,0.250000,827,305,0.0900,108.26
00635,A3,0.368803,0.253991,1.000000,0.037034,0.250000,0.250000,827,305,0.1572,163.01
00635,A4,0.269649,0.169811,0.668571,0.037034,0.250000,0.250000,745,305,0.1800,152.20
00635,A5,0.368803,0.253991,1.000000,0.037034,0.250000,0.250000,827,305,0.1930,243.72
00635,A6,0.269649,0.169811,0.668571,0.037034,0.250000,0.250000,745,305,0.1997,219.80
00640,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,330,330,0.0900,16.07
00640,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,330,330,0.1652,64.91
00640,A2,0.358306,0.249037,1.000000,0.042004,0.200000,0.250000,921,330,0.0900,86.28
00640,A3,0.358306,0.249037,1.000000,0.042004,0.200000,0.250000,921,330,0.1652,135.29
00640,A4,0.273616,0.165597,0.664948,0.042004,0.200000,0.250000,843,330,0.1800,131.30
00640,A5,0.358306,0.249037,1.000000,0.042004,0.200000,0.250000,921,330,0.1922,199.60
00640,A6,0.273616,0.165597,0.664948,0.042004,0.200000,0.250000,843,330,0.1988,183.23
00645,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,315,315,0.0900,21.28
00645,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,315,315,0.1663,79.59
00645,A2,0.365006,0.259467,1.000000,0.038907,0.200000,0.250000,863,315,0.0900,114.18
00645,A3,0.365006,0.259467,1.000000,0.038907,0.200000,0.250000,863,315,0.1663,161.18
00645,A4,0.263036,0.179523,0.691892,0.038907,0.200000,0.250000,775,315,0.1800,158.88
00645,A5,0.365006,0.259467,1.000000,0.038907,0.200000,0.250000,863,315,0.1925,258.20
00645,A6,0.263036,0.179523,0.691892,0.038907,0.200000,0.250000,775,315,0.1988,237.19
00650,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,320,320,0.0900,14.98
00650,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,320,320,0.1677,51.54
00650,A2,0.357542,0.266304,1.000000,0.040838,0.200000,0.250000,895,320,0.0900,75.36
00650,A3,0.357542,0.266304,1.000000,0.040838,0.200000,0.250000,895,320,0.1677,111.48
00650,A4,0.241341,0.168478,0.632653,0.040838,0.200000,0.250000,791,320,0.1800,109.80
00650,A5,0.357542,0.266304,1.000000,0.040838,0.200000,0.250000,895,320,0.1920,173.55
00650,A6,0.241341,0.168478,0.632653,0.040838,0.200000,0.250000,791,320,0.1998,158.25
00655,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,322,322,0.0900,14.97
00655,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,322,322,0.1629,53.28
00655,A2,0.304636,0.220970,1.000000,0.052209,0.200000,0.250000,1057,322,0.0900,79.37
00655,A3,0.304636,0.220970,1.000000,0.052209,0.200000,0.250000,1057,322,0.1629,122.93
00655,A4,0.216651,0.146561,0.663265,0.052209,0.200000,0.250000,964,322,0.1800,119.32
00655,A5,0.304636,0.220970,1.000000,0.052209,0.200000,0.250000,1057,322,0.1935,182.53
00655,A6,0.216651,0.146561,0.663265,0.052209,0.200000,0.250000,964,322,0.1994,167.72
00660,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,327,327,0.0900,16.20
00660,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,327,327,0.1653,64.19
00660,A2,0.306754,0.228031,1.000000,0.052512,0.200000,0.250000,1066,327,0.0900,88.81
00660,A3,0.306754,0.228031,1.000000,0.052512,0.200000,0.250000,1066,327,0.1653,137.68
00660,A4,0.224203,0.161290,0.707317,0.052512,0.200000,0.250000,978,327,0.1800,138.89
00660,A5,0.306754,0.228031,1.000000,0.052512,0.200000,0.250000,1066,327,0.1936,210.13
00660,A6,0.224203,0.161290,0.707317,0.052512,0.200000,0.250000,978,327,0.1989,194.27
00665,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,321,321,0.0900,14.30
00665,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,321,321,0.1654,50.13
00665,A2,0.306006,0.232532,1.000000,0.051708,0.200000,0.250000,1049,321,0.0900,76.95
00665,A3,0.306006,0.232532,1.000000,0.051708,0.200000,0.250000,1049,321,0.1654,113.45
00665,A4,0.204957,0.150057,0.645320,0.051708,0.200000,0.250000,943,321,0.1800,112.25
00665,A5,0.306006,0.232532,1.000000,0.051708,0.200000,0.250000,1049,321,0.1920,173.48
00665,A6,0.204957,0.150057,0.645320,0.051708,0.200000,0.250000,943,321,0.1985,159.22
00670,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,333,333,0.0900,15.56
00670,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,333,333,0.1674,61.03
00670,A2,0.306630,0.220879,1.000000,0.053530,0.200000,0.250000,1086,333,0.0900,89.81
00670,A3,0.306630,0.220879,1.000000,0.053530,0.200000,0.250000,1086,333,0.1674,135.74
00670,A4,0.209945,0.142857,0.646766,0.053530,0.200000,0.250000,981,333,0.1800,138.31
00670,A5,0.306630,0.220879,1.000000,0.053530,0.200000,0.250000,1086,333,0.1925,210.11
00670,A6,0.209945,0.142857,0.646766,0.053530,0.200000,0.250000,981,333,0.1987,194.57
00675,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,331,331,0.0900,17.68
00675,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,331,331,0.1675,63.55
00675,A2,0.298198,0.212766,1.000000,0.055370,0.200000,0.250000,1110,331,0.0900,93.92
00675,A3,0.298198,0.212766,1.000000,0.055370,0.200000,0.250000,1110,331,0.1675,140.22
00675,A4,0.210811,0.143617,0.675000,0.055370,0.200000,0.250000,1013,331,0.1800,137.03
00675,A5,0.298198,0.212766,1.000000,0.055370,0.200000,0.250000,1110,331,0.1929,213.61
00675,A6,0.210811,0.143617,0.675000,0.055370,0.200000,0.250000,1013,331,0.1984,196.09
00680,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,329,329,0.0900,16.82
00680,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,329,329,0.1695,62.51
00680,A2,0.300457,0.209503,1.000000,0.054438,0.200000,0.250000,1095,329,0.0900,88.58
00680,A3,0.300457,0.209503,1.000000,0.054438,0.200000,0.250000,1095,329,0.1695,136.28
00680,A4,0.215525,0.143629,0.685567,0.054438,0.200000,0.250000,1002,329,0.1800,138.22
00680,A5,0.300457,0.209503,1.000000,0.054438,0.200000,0.250000,1095,329,0.1929,210.71
00680,A6,0.215525,0.143629,0.685567,0.054438,0.200000,0.250000,1002,329,0.1981,194.12
00685,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,306,306,0.0900,17.61
00685,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,306,306,0.1716,65.04
00685,A2,0.296799,0.210767,1.000000,0.051440,0.200000,0.250000,1031,306,0.0900,90.01
00685,A3,0.296799,0.210767,1.000000,0.051440,0.200000,0.250000,1031,306,0.1716,139.51
00685,A4,0.213385,0.140893,0.668478,0.051440,0.200000,0.250000,945,306,0.1800,139.15
00685,A5,0.296799,0.210767,1.000000,0.051440,0.200000,0.250000,1031,306,0.1937,215.56
00685,A6,0.213385,0.140893,0.668478,0.051440,0.200000,0.250000,945,306,0.1992,198.13
00690,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,287,287,0.0900,18.30
00690,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,287,287,0.1729,65.05
00690,A2,0.296488,0.217016,1.000000,0.048253,0.200000,0.250000,968,287,0.0900,96.07
00690,A3,0.296488,0.217016,1.000000,0.048253,0.200000,0.250000,968,287,0.1729,144.33
00690,A4,0.213843,0.145499,0.670455,0.048253,0.200000,0.250000,888,287,0.1800,149.62
00690,A5,0.296488,0.217016,1.000000,0.048253,0.200000,0.250000,968,287,0.1934,224.71
00690,A6,0.213843,0.145499,0.670455,0.048253,0.200000,0.250000,888,287,0.1990,206.27
00695,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,264,264,0.0900,18.01
00695,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,264,264,0.1736,55.46
00695,A2,0.280851,0.213654,1.000000,0.047821,0.200000,0.250000,940,264,0.0900,85.00
00695,A3,0.280851,0.213654,1.000000,0.047821,0.200000,0.250000,940,264,0.1736,120.29
00695,A4,0.210638,0.149178,0.698225,0.047821,0.200000,0.250000,874,264,0.1800,118.51
00695,A5,0.280851,0.213654,1.000000,0.047821,0.200000,0.250000,940,264,0.1936,195.61
00695,A6,0.210638,0.149178,0.698225,0.047821,0.200000,0.250000,874,264,0.1987,177.57
00700,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,279,279,0.0900,16.24
00700,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,279,279,0.1739,52.08
00700,A2,0.290323,0.212346,1.000000,0.048297,0.200000,0.250000,961,279,0.0900,78.14
00700,A3,0.290323,0.212346,1.000000,0.048297,0.200000,0.250000,961,279,0.1739,112.76
00700,A4,0.222685,0.150617,0.709302,0.048297,0.200000,0.250000,896,279,0.1800,111.02
00700,A5,0.290323,0.212346,1.000000,0.048297,0.200000,0.250000,961,279,0.1929,183.30
00700,A6,0.222685,0.150617,0.709302,0.048297,0.200000,0.250000,896,279,0.1977,166.51
00705,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,278,278,0.0900,16.65
00705,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,278,278,0.1731,64.96
00705,A2,0.292632,0.208071,1.000000,0.047585,0.200000,0.250000,950,278,0.0900,84.08
00705,A3,0.292632,0.208071,1.000000,0.047585,0.200000,0.250000,950,278,0.1731,128.16
00705,A4,0.215789,0.141236,0.678788,0.047585,0.200000,0.250000,877,278,0.1800,129.31
00705,A5,0.292632,0.208071,1.000000,0.047585,0.200000,0.250000,950,278,0.1934,203.48
00705,A6,0.215789,0.141236,0.678788,0.047585,0.200000,0.250000,877,278,0.1987,186.98
00710,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,293,293,0.0900,17.14
00710,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,293,293,0.1729,62.67
00710,A2,0.300205,0.217497,1.000000,0.048416,0.200000,0.250000,976,293,0.0900,96.11
00710,A3,0.300205,0.217497,1.000000,0.048416,0.200000,0.250000,976,293,0.1729,145.82
00710,A4,0.225410,0.151883,0.698324,0.048416,0.200000,0.250000,903,293,0.1800,142.80
00710,A5,0.300205,0.217497,1.000000,0.048416,0.200000,0.250000,976,293,0.1932,224.30
00710,A6,0.225410,0.151883,0.698324,0.048416,0.200000,0.250000,903,293,0.1983,206.79
00715,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,311,311,0.0900,22.62
00715,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,311,311,0.1724,74.84
00715,A2,0.317347,0.222494,1.000000,0.047484,0.200000,0.250000,980,311,0.0900,104.50
00715,A3,0.317347,0.222494,1.000000,0.047484,0.200000,0.250000,980,311,0.1724,154.47
00715,A4,0.225510,0.147922,0.664835,0.047484,0.200000,0.250000,890,311,0.1800,147.89
00715,A5,0.317347,0.222494,1.000000,0.047484,0.200000,0.250000,980,311,0.1928,247.07
00715,A6,0.225510,0.147922,0.664835,0.047484,0.200000,0.250000,890,311,0.1986,224.60
00720,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,324,324,0.0900,21.73
00720,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,324,324,0.1720,57.76
00720,A2,0.317647,0.221564,1.000000,0.049446,0.200000,0.250000,1020,324,0.0900,91.09
00720,A3,0.317647,0.221564,1.000000,0.049446,0.200000,0.250000,1020,324,0.1720,129.52
00720,A4,0.209804,0.143365,0.647059,0.049446,0.200000,0.250000,910,324,0.1800,123.81
00720,A5,0.317647,0.221564,1.000000,0.049446,0.200000,0.250000,1020,324,0.1926,203.62
00720,A6,0.209804,0.143365,0.647059,0.049446,0.200000,0.250000,910,324,0.1988,182.11
00725,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,333,333,0.0900,22.75
00725,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,333,333,0.1700,88.28
00725,A2,0.316239,0.218468,1.000000,0.051184,0.200000,0.250000,1053,333,0.0900,135.53
00725,A3,0.316239,0.218468,1.000000,0.051184,0.200000,0.250000,1053,333,0.1700,214.10
00725,A4,0.227920,0.146396,0.670103,0.051184,0.200000,0.250000,960,333,0.1800,208.45
00725,A5,0.316239,0.218468,1.000000,0.051184,0.200000,0.250000,1053,333,0.1925,325.44
