frame,experiment,iou,lethal_iou,detection_rate,false_positive_rate,clearance_pred_m,clearance_gt_m,occupied_cells_pred,occupied_cells_gt,inflation_radius_m,timing_ms
000220,Baseline,1.000000,1.000000,1.000000,0.000000,0.522015,0.522015,869,869,0.0900,19.43
000220,A1,1.000000,1.000000,1.000000,0.000000,0.522015,0.522015,869,869,0.1800,47.43
000220,A2,0.787851,0.693446,1.000000,0.017294,0.522015,0.522015,1103,869,0.0900,41.93
000220,A3,0.787851,0.693446,1.000000,0.017294,0.522015,0.522015,1103,869,0.1800,71.12
000220,A4,0.686310,0.602537,0.868902,0.017294,0.905539,0.522015,991,869,0.1631,53.15
000221,Baseline,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,951,951,0.0900,16.77
000221,A1,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,951,951,0.1324,39.66
000221,A2,0.847594,0.759714,1.000000,0.012715,0.492443,0.492443,1122,951,0.0900,36.90
000221,A3,0.847594,0.759714,1.000000,0.012715,0.492443,0.492443,1122,951,0.1324,61.25
000221,A4,0.737077,0.660532,0.869448,0.012715,0.886002,0.492443,998,951,0.1068,47.90
000222,Baseline,1.000000,1.000000,1.000000,0.000000,0.670820,0.670820,949,949,0.0900,20.70
000222,A1,1.000000,1.000000,1.000000,0.000000,0.670820,0.670820,949,949,0.1130,51.34
000222,A2,0.761637,0.696015,1.000000,0.022080,0.670820,0.670820,1246,949,0.0900,49.54
000222,A3,0.761637,0.696015,1.000000,0.022080,0.670820,0.670820,1246,949,0.1130,82.05
000222,A4,0.715088,0.646895,0.929427,0.022080,0.806226,0.670820,1188,949,0.1143,73.39
000223,Baseline,1.000000,1.000000,1.000000,0.000000,0.304138,0.304138,918,918,0.0900,18.50
000223,A1,1.000000,1.000000,1.000000,0.000000,0.304138,0.304138,918,918,0.1096,57.28
000223,A2,0.689189,0.587467,1.000000,0.030708,0.304138,0.304138,1332,918,0.0900,42.89
000223,A3,0.689189,0.587467,1.000000,0.030708,0.304138,0.304138,1332,918,0.1096,75.37
000223,A4,0.580330,0.521323,0.887407,0.030708,0.806226,0.304138,1187,918,0.1147,66.11
000224,Baseline,1.000000,1.000000,1.000000,0.000000,0.412311,0.412311,828,828,0.0900,29.14
000224,A1,1.000000,1.000000,1.000000,0.000000,0.412311,0.412311,828,828,0.1800,71.78
000224,A2,0.665595,0.581574,1.000000,0.030651,0.412311,0.412311,1244,828,0.0900,60.09
000224,A3,0.665595,0.581574,1.000000,0.030651,0.412311,0.412311,1244,828,0.1800,101.79
000224,A4,0.584405,0.489443,0.841584,0.030651,0.522015,0.412311,1143,828,0.1742,79.52
000225,Baseline,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,948,948,0.0900,23.40
000225,A1,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,948,948,0.1800,54.61
000225,A2,0.743529,0.648987,1.000000,0.024309,0.492443,0.492443,1275,948,0.0900,45.13
000225,A3,0.743529,0.648987,1.000000,0.024309,0.492443,0.492443,1275,948,0.1800,83.36
000225,A4,0.675294,0.562199,0.866270,0.024309,0.632456,0.492443,1188,948,0.1800,67.15
000226,Baseline,1.000000,1.000000,1.000000,0.000000,0.701783,0.701783,910,910,0.0900,23.19
000226,A1,1.000000,1.000000,1.000000,0.000000,0.701783,0.701783,910,910,0.1651,53.48
000226,A2,0.753311,0.708163,1.000000,0.022090,0.650000,0.701783,1208,910,0.0900,47.25
000226,A3,0.753311,0.708163,1.000000,0.022090,0.650000,0.701783,1208,910,0.1651,76.85
000226,A4,0.693709,0.628571,0.887608,0.022090,0.650000,0.701783,1136,910,0.1364,55.50
000227,Baseline,1.000000,1.000000,1.000000,0.000000,0.412311,0.412311,1033,1033,0.0900,28.79
000227,A1,1.000000,1.000000,1.000000,0.000000,0.412311,0.412311,1033,1033,0.1610,65.96
000227,A2,0.853014,0.794291,1.000000,0.013316,0.412311,0.412311,1211,1033,0.0900,57.59
000227,A3,0.853014,0.794291,1.000000,0.013316,0.412311,0.412311,1211,1033,0.1610,92.15
000227,A4,0.811726,0.745079,0.938042,0.013316,0.800000,0.412311,1161,1033,0.1040,68.93
000228,Baseline,1.000000,1.000000,1.000000,0.000000,0.316228,0.316228,1048,1048,0.0900,22.35
000228,A1,1.000000,1.000000,1.000000,0.000000,0.316228,0.316228,1048,1048,0.1477,60.94
000228,A2,0.764964,0.738903,1.000000,0.024116,0.316228,0.316228,1370,1048,0.0900,48.60
000228,A3,0.764964,0.738903,1.000000,0.024116,0.316228,0.316228,1370,1048,0.1477,88.88
000228,A4,0.731387,0.703220,0.951708,0.024116,0.863134,0.316228,1324,1048,0.1226,68.89
000229,Baseline,1.000000,1.000000,1.000000,0.000000,0.304138,0.304138,817,817,0.0900,20.06
000229,A1,1.000000,1.000000,1.000000,0.000000,0.304138,0.304138,817,817,0.1486,55.89
000229,A2,0.587347,0.546320,1.000000,0.042259,0.304138,0.304138,1391,817,0.0900,47.96
000229,A3,0.587347,0.546320,1.000000,0.042259,0.304138,0.304138,1391,817,0.1486,83.44
000229,A4,0.546370,0.516017,0.944532,0.042259,0.715891,0.304138,1334,817,0.1292,71.72
000230,Baseline,1.000000,1.000000,1.000000,0.000000,0.316228,0.316228,881,881,0.0900,22.31
000230,A1,1.000000,1.000000,1.000000,0.000000,0.316228,0.316228,881,881,0.1800,66.93
000230,A2,0.642128,0.624329,1.000000,0.036319,0.316228,0.316228,1372,881,0.0900,47.64
000230,A3,0.642128,0.624329,1.000000,0.036319,0.316228,0.316228,1372,881,0.1800,92.54
000230,A4,0.622449,0.596601,0.955587,0.036319,0.364005,0.316228,1345,881,0.1722,63.28
000231,Baseline,1.000000,1.000000,1.000000,0.000000,0.412311,0.412311,900,900,0.0900,16.27
000231,A1,1.000000,1.000000,1.000000,0.000000,0.412311,0.412311,900,900,0.1800,42.40
000231,A2,0.644238,0.632143,1.000000,0.036815,0.412311,0.412311,1397,900,0.0900,37.70
000231,A3,0.644238,0.632143,1.000000,0.036815,0.412311,0.412311,1397,900,0.1800,62.68
000231,A4,0.618468,0.592857,0.937853,0.036815,0.474342,0.412311,1361,900,0.1800,50.19
000232,Baseline,1.000000,1.000000,1.000000,0.000000,0.304138,0.304138,1064,1064,0.0900,18.95
000232,A1,1.000000,1.000000,1.000000,0.000000,0.304138,0.304138,1064,1064,0.1800,47.17
000232,A2,0.782929,0.709849,1.000000,0.022121,0.304138,0.304138,1359,1064,0.0900,44.87
000232,A3,0.782929,0.709849,1.000000,0.022121,0.304138,0.304138,1359,1064,0.1800,71.10
000232,A4,0.721118,0.637977,0.898750,0.022121,0.600000,0.304138,1275,1064,0.1537,55.77
000233,Baseline,1.000000,1.000000,1.000000,0.000000,0.403113,0.403113,1171,1171,0.0900,23.37
000233,A1,1.000000,1.000000,1.000000,0.000000,0.403113,0.403113,1171,1171,0.1800,62.41
000233,A2,0.842446,0.801200,1.000000,0.016555,0.403113,0.403113,1390,1171,0.0900,52.87
000233,A3,0.842446,0.801200,1.000000,0.016555,0.403113,0.403113,1390,1171,0.1800,95.37
000233,A4,0.773381,0.701799,0.875936,0.016555,0.474342,0.403113,1294,1171,0.1631,69.22
000234,Baseline,1.000000,1.000000,1.000000,0.000000,0.650000,0.650000,1235,1235,0.0900,21.56
000234,A1,1.000000,1.000000,1.000000,0.000000,0.650000,0.650000,1235,1235,0.1800,57.77
000234,A2,0.827194,0.790424,1.000000,0.019597,0.500000,0.650000,1493,1235,0.0900,45.72
000234,A3,0.827194,0.790424,1.000000,0.019597,0.500000,0.650000,1493,1235,0.1800,83.22
000234,A4,0.779638,0.715856,0.905660,0.019597,0.500000,0.650000,1422,1235,0.1067,61.18
000235,Baseline,1.000000,1.000000,1.000000,0.000000,0.651920,0.651920,1243,1243,0.0900,18.77
000235,A1,1.000000,1.000000,1.000000,0.000000,0.651920,0.651920,1243,1243,0.0819,45.50
000235,A2,0.806619,0.767994,1.000000,0.022650,0.618466,0.651920,1541,1243,0.0900,39.54
000235,A3,0.806619,0.767994,1.000000,0.022650,0.618466,0.651920,1541,1243,0.0819,63.62
000235,A4,0.769630,0.716692,0.933200,0.022650,0.618466,0.651920,1484,1243,0.0971,46.88
000236,Baseline,1.000000,1.000000,1.000000,0.000000,0.602080,0.602080,1279,1279,0.0900,17.20
000236,A1,1.000000,1.000000,1.000000,0.000000,0.602080,0.602080,1279,1279,0.0830,44.66
000236,A2,0.834856,0.797995,1.000000,0.019282,0.600000,0.602080,1532,1279,0.0900,37.96
000236,A3,0.834856,0.797995,1.000000,0.019282,0.600000,0.602080,1532,1279,0.0830,63.72
000236,A4,0.808094,0.754819,0.945894,0.019282,0.600000,0.602080,1491,1279,0.0898,49.11
000237,Baseline,1.000000,1.000000,1.000000,0.000000,0.700000,0.700000,1174,1174,0.0900,18.44
000237,A1,1.000000,1.000000,1.000000,0.000000,0.700000,0.700000,1174,1174,0.1358,49.90
000237,A2,0.781625,0.734387,1.000000,0.024800,0.500000,0.700000,1502,1174,0.0900,39.15
000237,A3,0.781625,0.734387,1.000000,0.024800,0.500000,0.700000,1502,1174,0.1358,80.42
000237,A4,0.747670,0.675099,0.919268,0.024800,0.500000,0.700000,1451,1174,0.0970,58.25
000238,Baseline,1.000000,1.000000,1.000000,0.000000,0.600000,0.600000,1016,1016,0.0900,23.38
000238,A1,1.000000,1.000000,1.000000,0.000000,0.600000,0.600000,1016,1016,0.1395,55.97
000238,A2,0.654639,0.585968,1.000000,0.040048,0.550000,0.600000,1552,1016,0.0900,49.63
000238,A3,0.654639,0.585968,1.000000,0.040048,0.550000,0.600000,1552,1016,0.1395,77.82
000238,A4,0.623711,0.535081,0.913158,0.040048,0.550000,0.600000,1504,1016,0.1464,59.50
000239,Baseline,1.000000,1.000000,1.000000,0.000000,0.550000,0.550000,915,915,0.0900,29.10
000239,A1,1.000000,1.000000,1.000000,0.000000,0.550000,0.550000,915,915,0.1800,75.01
000239,A2,0.683346,0.623175,1.000000,0.031442,0.500000,0.550000,1339,915,0.0900,63.89
000239,A3,0.683346,0.623175,1.000000,0.031442,0.500000,0.550000,1339,915,0.1800,102.28
000239,A4,0.644511,0.565693,0.907760,0.031442,0.500000,0.550000,1287,915,0.1413,78.35
000240,Baseline,1.000000,1.000000,1.000000,0.000000,0.552268,0.552268,894,894,0.0900,19.00
000240,A1,1.000000,1.000000,1.000000,0.000000,0.552268,0.552268,894,894,0.1374,49.46
000240,A2,0.721550,0.671657,1.000000,0.025544,0.450000,0.552268,1239,894,0.0900,42.47
000240,A3,0.721550,0.671657,1.000000,0.025544,0.450000,0.552268,1239,894,0.1374,73.27
000240,A4,0.681195,0.614770,0.915305,0.025544,0.450000,0.552268,1189,894,0.1379,59.91
000241,Baseline,1.000000,1.000000,1.000000,0.000000,0.452769,0.452769,895,895,0.0900,24.63
000241,A1,1.000000,1.000000,1.000000,0.000000,0.452769,0.452769,895,895,0.1446,68.70
000241,A2,0.685299,0.648987,1.000000,0.030433,0.403113,0.452769,1306,895,0.0900,62.44
000241,A3,0.685299,0.648987,1.000000,0.030433,0.403113,0.452769,1306,895,0.1446,105.40
000241,A4,0.642420,0.593057,0.913819,0.030433,0.403113,0.452769,1250,895,0.1396,78.30
000242,Baseline,1.000000,1.000000,1.000000,0.000000,0.304138,0.304138,916,916,0.0900,19.81
000242,A1,1.000000,1.000000,1.000000,0.000000,0.304138,0.304138,916,916,0.1800,52.29
000242,A2,0.753909,0.687815,1.000000,0.022174,0.304138,0.304138,1215,916,0.0900,44.10
000242,A3,0.753909,0.687815,1.000000,0.022174,0.304138,0.304138,1215,916,0.1800,78.19
000242,A4,0.670782,0.584089,0.849195,0.022174,0.450000,0.304138,1114,916,0.1450,67.73
000243,Baseline,1.000000,1.000000,1.000000,0.000000,0.600000,0.600000,844,844,0.0900,25.08
000243,A1,1.000000,1.000000,1.000000,0.000000,0.600000,0.600000,844,844,0.1800,58.61
000243,A2,0.625649,0.551131,1.000000,0.037253,0.550000,0.600000,1349,844,0.0900,49.63
000243,A3,0.625649,0.551131,1.000000,0.037253,0.550000,0.600000,1349,844,0.1800,85.25
000243,A4,0.564863,0.473303,0.858785,0.037253,0.550000,0.600000,1267,844,0.1473,59.80
000244,Baseline,1.000000,1.000000,1.000000,0.000000,0.552268,0.552268,890,890,0.0900,25.98
000244,A1,1.000000,1.000000,1.000000,0.000000,0.552268,0.552268,890,890,0.1366,63.40
000244,A2,0.717742,0.631846,1.000000,0.025907,0.552268,0.552268,1240,890,0.0900,52.06
000244,A3,0.717742,0.631846,1.000000,0.025907,0.552268,0.552268,1240,890,0.1366,93.22
000244,A4,0.641935,0.542596,0.858748,0.025907,0.559017,0.552268,1146,890,0.1513,67.29
000245,Baseline,1.000000,1.000000,1.000000,0.000000,0.552268,0.552268,925,925,0.0900,19.99
000245,A1,1.000000,1.000000,1.000000,0.000000,0.552268,0.552268,925,925,0.1387,48.25
000245,A2,0.755719,0.686567,1.000000,0.022189,0.552268,0.552268,1224,925,0.0900,42.87
000245,A3,0.755719,0.686567,1.000000,0.022189,0.552268,0.552268,1224,925,0.1387,69.68
000245,A4,0.700980,0.613930,0.894203,0.022189,0.600000,0.552268,1157,925,0.1449,53.85
000246,Baseline,1.000000,1.000000,1.000000,0.000000,0.650000,0.650000,955,955,0.0900,34.32
000246,A1,1.000000,1.000000,1.000000,0.000000,0.650000,0.650000,955,955,0.1421,77.94
000246,A2,0.793189,0.707965,1.000000,0.018520,0.600000,0.650000,1204,955,0.0900,63.58
000246,A3,0.793189,0.707965,1.000000,0.018520,0.600000,0.650000,1204,955,0.1421,103.08
000246,A4,0.744186,0.641101,0.905556,0.018520,0.600000,0.650000,1145,955,0.1462,71.93
000247,Baseline,1.000000,1.000000,1.000000,0.000000,0.800000,0.800000,934,934,0.0900,26.57
000247,A1,1.000000,1.000000,1.000000,0.000000,0.800000,0.800000,934,934,0.1308,65.56
000247,A2,0.744817,0.654596,1.000000,0.023764,0.650000,0.800000,1254,934,0.0900,54.48
000247,A3,0.744817,0.654596,1.000000,0.023764,0.650000,0.800000,1254,934,0.1308,96.21
000247,A4,0.711324,0.612813,0.936170,0.023764,0.650000,0.800000,1212,934,0.1410,66.36
000248,Baseline,1.000000,1.000000,1.000000,0.000000,0.806226,0.806226,953,953,0.0900,21.28
000248,A1,1.000000,1.000000,1.000000,0.000000,0.806226,0.806226,953,953,0.1312,50.27
000248,A2,0.775427,0.685361,1.000000,0.020525,0.806226,0.806226,1229,953,0.0900,42.19
000248,A3,0.775427,0.685361,1.000000,0.020525,0.806226,0.806226,1229,953,0.1312,76.18
000248,A4,0.733930,0.635932,0.927878,0.020525,0.851469,0.806226,1178,953,0.1450,52.73
000249,Baseline,1.000000,1.000000,1.000000,0.000000,0.970824,0.970824,1040,1040,0.0900,19.69
000249,A1,1.000000,1.000000,1.000000,0.000000,0.970824,0.970824,1040,1040,0.1292,53.54
000249,A2,0.760790,0.710751,1.000000,0.024476,0.801561,0.970824,1367,1040,0.0900,41.94
000249,A3,0.760790,0.710751,1.000000,0.024476,0.801561,0.970824,1367,1040,0.1292,69.81
000249,A4,0.717630,0.659556,0.927971,0.024476,0.801561,0.970824,1308,1040,0.0992,51.03
000250,Baseline,1.000000,1.000000,1.000000,0.000000,0.982344,0.982344,1030,1030,0.0900,22.90
000250,A1,1.000000,1.000000,1.000000,0.000000,0.982344,0.982344,1030,1030,0.0902,60.88
000250,A2,0.807843,0.739677,1.000000,0.018325,0.900000,0.982344,1275,1030,0.0900,48.36
000250,A3,0.807843,0.739677,1.000000,0.018325,0.900000,0.982344,1275,1030,0.0902,87.26
000250,A4,0.769412,0.693896,0.938107,0.018325,0.900000,0.982344,1226,1030,0.0981,65.98
000251,Baseline,1.000000,1.000000,1.000000,0.000000,0.982344,0.982344,1050,1050,0.0900,22.98
000251,A1,1.000000,1.000000,1.000000,0.000000,0.982344,0.982344,1050,1050,0.0904,60.93
000251,A2,0.755940,0.669076,1.000000,0.025393,0.850000,0.982344,1389,1050,0.0900,49.23
000251,A3,0.755940,0.669076,1.000000,0.025393,0.850000,0.982344,1389,1050,0.0904,83.82
000251,A4,0.717783,0.624096,0.932773,0.025393,0.850000,0.982344,1336,1050,0.0987,64.84
000252,Baseline,1.000000,1.000000,1.000000,0.000000,0.961769,0.961769,1095,1095,0.0900,15.83
000252,A1,1.000000,1.000000,1.000000,0.000000,0.961769,0.961769,1095,1095,0.0901,39.69
000252,A2,0.766270,0.669518,1.000000,0.025103,0.838153,0.961769,1429,1095,0.0900,34.57
000252,A3,0.766270,0.669518,1.000000,0.025103,0.838153,0.961769,1429,1095,0.0901,63.57
000252,A4,0.701889,0.597978,0.893148,0.025103,0.838153,0.961769,1337,1095,0.1002,45.77
000253,Baseline,1.000000,1.000000,1.000000,0.000000,0.559017,0.559017,1179,1179,0.0900,26.19
000253,A1,1.000000,1.000000,1.000000,0.000000,0.559017,0.559017,1179,1179,0.0903,65.06
000253,A2,0.810309,0.716794,1.000000,0.020876,0.559017,0.559017,1455,1179,0.0900,57.88
000253,A3,0.810309,0.716794,1.000000,0.020876,0.559017,0.559017,1455,1179,0.0903,101.44
000253,A4,0.774570,0.677099,0.944622,0.020876,0.851469,0.559017,1403,1179,0.0973,72.57
000254,Baseline,1.000000,1.000000,1.000000,0.000000,0.559017,0.559017,1232,1232,0.0900,16.80
000254,A1,1.000000,1.000000,1.000000,0.000000,0.559017,0.559017,1232,1232,0.0901,40.73
000254,A2,0.852595,0.738636,1.000000,0.016176,0.559017,0.559017,1445,1232,0.0900,36.88
000254,A3,0.852595,0.738636,1.000000,0.016176,0.559017,0.559017,1445,1232,0.0901,64.14
000254,A4,0.820761,0.694697,0.940513,0.016176,0.626498,0.559017,1399,1232,0.1171,52.60
000255,Baseline,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,1303,1303,0.0900,17.20
000255,A1,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,1303,1303,0.1219,49.10
000255,A2,0.824162,0.746518,1.000000,0.021226,0.335410,0.492443,1581,1303,0.0900,39.76
000255,A3,0.824162,0.746518,1.000000,0.021226,0.335410,0.492443,1581,1303,0.1219,69.20
000255,A4,0.800759,0.717270,0.960821,0.021226,0.335410,0.492443,1544,1303,0.1195,53.41
000256,Baseline,1.000000,1.000000,1.000000,0.000000,0.585235,0.585235,1354,1354,0.0900,17.11
000256,A1,1.000000,1.000000,1.000000,0.000000,0.585235,0.585235,1354,1354,0.1269,42.70
000256,A2,0.869063,0.815186,1.000000,0.015637,0.447214,0.585235,1558,1354,0.0900,38.28
000256,A3,0.869063,0.815186,1.000000,0.015637,0.447214,0.585235,1558,1354,0.1269,64.76
000256,A4,0.843389,0.780086,0.956942,0.015637,0.447214,0.585235,1518,1354,0.1545,53.70
000257,Baseline,1.000000,1.000000,1.000000,0.000000,0.538516,0.538516,1356,1356,0.0900,21.08
000257,A1,1.000000,1.000000,1.000000,0.000000,0.538516,0.538516,1356,1356,0.1242,62.09
000257,A2,0.877102,0.820625,1.000000,0.014566,0.538516,0.538516,1546,1356,0.0900,46.43
000257,A3,0.877102,0.820625,1.000000,0.014566,0.538516,0.538516,1546,1356,0.1242,80.53
000257,A4,0.838292,0.770516,0.938938,0.014566,0.694622,0.538516,1486,1356,0.1276,60.67
000258,Baseline,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,1167,1167,0.0900,16.81
000258,A1,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,1167,1167,0.1544,41.09
000258,A2,0.735350,0.660944,1.000000,0.031739,0.492443,0.492443,1587,1167,0.0900,38.40
000258,A3,0.735350,0.660944,1.000000,0.031739,0.492443,0.492443,1587,1167,0.1544,63.18
000258,A4,0.686830,0.597997,0.904762,0.031739,0.694622,0.492443,1510,1167,0.1214,52.14
000259,Baseline,1.000000,1.000000,1.000000,0.000000,0.559017,0.559017,1121,1121,0.0900,20.24
000259,A1,1.000000,1.000000,1.000000,0.000000,0.559017,0.559017,1121,1121,0.1493,64.95
000259,A2,0.783916,0.688020,1.000000,0.023270,0.316228,0.559017,1430,1121,0.0900,49.48
000259,A3,0.783916,0.688020,1.000000,0.023270,0.316228,0.559017,1430,1121,0.1493,91.80
000259,A4,0.679720,0.548253,0.796856,0.023270,0.316228,0.559017,1281,1121,0.1602,78.73
000260,Baseline,1.000000,1.000000,1.000000,0.000000,0.427200,0.427200,928,928,0.0900,14.56
000260,A1,1.000000,1.000000,1.000000,0.000000,0.427200,0.427200,928,928,0.1692,43.18
000260,A2,0.766309,0.659026,1.000000,0.021007,0.427200,0.427200,1211,928,0.0900,41.32
000260,A3,0.766309,0.659026,1.000000,0.021007,0.427200,0.427200,1211,928,0.1692,67.67
000260,A4,0.644096,0.534862,0.811594,0.021007,0.492443,0.427200,1063,928,0.1532,60.73
000261,Baseline,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,1181,1181,0.0900,23.10
000261,A1,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,1181,1181,0.1273,65.61
000261,A2,0.801221,0.737003,1.000000,0.022165,0.492443,0.492443,1474,1181,0.0900,48.73
000261,A3,0.801221,0.737003,1.000000,0.022165,0.492443,0.492443,1474,1181,0.1273,86.59
000261,A4,0.768657,0.709480,0.962656,0.022165,0.604152,0.492443,1426,1181,0.1296,71.21
000262,Baseline,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,1076,1076,0.0900,22.99
000262,A1,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,1076,1076,0.1465,51.82
000262,A2,0.807808,0.720969,1.000000,0.019213,0.492443,0.492443,1332,1076,0.0900,47.60
000262,A3,0.807808,0.720969,1.000000,0.019213,0.492443,0.492443,1332,1076,0.1465,76.08
000262,A4,0.750751,0.660819,0.916570,0.019213,0.750000,0.492443,1256,1076,0.0947,59.05
000263,Baseline,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,970,970,0.0900,19.75
000263,A1,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,970,970,0.1516,45.58
000263,A2,0.763780,0.653262,1.000000,0.022338,0.447214,0.492443,1270,970,0.0900,47.72
000263,A3,0.763780,0.653262,1.000000,0.022338,0.447214,0.492443,1270,970,0.1516,68.78
000263,A4,0.724409,0.609473,0.932969,0.022338,0.447214,0.492443,1220,970,0.1579,54.16
000264,Baseline,1.000000,1.000000,1.000000,0.000000,0.447214,0.447214,931,931,0.0900,18.32
000264,A1,1.000000,1.000000,1.000000,0.000000,0.447214,0.447214,931,931,0.1585,45.48
000264,A2,0.730196,0.631148,1.000000,0.025540,0.380789,0.447214,1275,931,0.0900,39.24
000264,A3,0.730196,0.631148,1.000000,0.025540,0.380789,0.447214,1275,931,0.1585,64.97
000264,A4,0.720000,0.615665,0.975469,0.025540,0.380789,0.447214,1262,931,0.1571,50.83
000265,Baseline,1.000000,1.000000,1.000000,0.000000,0.427200,0.427200,879,879,0.0900,18.18
000265,A1,1.000000,1.000000,1.000000,0.000000,0.427200,0.427200,879,879,0.1611,57.06
000265,A2,0.723457,0.614085,1.000000,0.024850,0.427200,0.427200,1215,879,0.0900,47.66
000265,A3,0.723457,0.614085,1.000000,0.024850,0.427200,0.427200,1215,879,0.1611,81.06
000265,A4,0.660905,0.546479,0.889908,0.024850,0.514782,0.427200,1139,879,0.1285,67.42
000266,Baseline,1.000000,1.000000,1.000000,0.000000,0.447214,0.447214,869,869,0.0900,17.67
000266,A1,1.000000,1.000000,1.000000,0.000000,0.447214,0.447214,869,869,0.1540,48.56
000266,A2,0.708231,0.579194,1.000000,0.026458,0.447214,0.447214,1227,869,0.0900,41.59
000266,A3,0.708231,0.579194,1.000000,0.026458,0.447214,0.447214,1227,869,0.1540,71.87
000266,A4,0.648737,0.514527,0.888350,0.026458,0.626498,0.447214,1154,869,0.1493,59.24
000267,Baseline,1.000000,1.000000,1.000000,0.000000,0.559017,0.559017,899,899,0.0900,21.97
000267,A1,1.000000,1.000000,1.000000,0.000000,0.559017,0.559017,899,899,0.1251,55.97
000267,A2,0.723833,0.667614,1.000000,0.025406,0.380789,0.559017,1242,899,0.0900,51.63
000267,A3,0.723833,0.667614,1.000000,0.025406,0.380789,0.559017,1242,899,0.1251,94.24
000267,A4,0.674718,0.606061,0.907801,0.025406,0.380789,0.559017,1181,899,0.1374,71.42
000268,Baseline,1.000000,1.000000,1.000000,0.000000,0.604152,0.604152,1028,1028,0.0900,21.30
000268,A1,1.000000,1.000000,1.000000,0.000000,0.604152,0.604152,1028,1028,0.1233,47.53
000268,A2,0.790769,0.708442,1.000000,0.020341,0.447214,0.604152,1300,1028,0.0900,45.87
000268,A3,0.790769,0.708442,1.000000,0.020341,0.447214,0.604152,1300,1028,0.1233,71.72
000268,A4,0.765385,0.677981,0.957002,0.020341,0.447214,0.604152,1267,1028,0.1337,51.22
000269,Baseline,1.000000,1.000000,1.000000,0.000000,0.626498,0.626498,1160,1160,0.0900,17.94
000269,A1,1.000000,1.000000,1.000000,0.000000,0.626498,0.626498,1160,1160,0.1241,47.81
000269,A2,0.851689,0.755302,1.000000,0.015257,0.403113,0.626498,1362,1160,0.0900,38.99
000269,A3,0.851689,0.755302,1.000000,0.015257,0.403113,0.626498,1362,1160,0.1241,66.62
000269,A4,0.839941,0.742251,0.982721,0.015257,0.403113,0.626498,1346,1160,0.1348,48.50
000270,Baseline,1.000000,1.000000,1.000000,0.000000,0.715891,0.715891,1163,1163,0.0900,20.36
000270,A1,1.000000,1.000000,1.000000,0.000000,0.715891,0.715891,1163,1163,0.1241,53.55
000270,A2,0.875753,0.776392,1.000000,0.012465,0.604152,0.715891,1328,1163,0.0900,44.76
000270,A3,0.875753,0.776392,1.000000,0.012465,0.604152,0.715891,1328,1163,0.1241,76.34
000270,A4,0.873494,0.772236,0.994647,0.012465,0.604152,0.715891,1325,1163,0.1251,63.90
000271,Baseline,1.000000,1.000000,1.000000,0.000000,0.738241,0.738241,1145,1145,0.0900,21.36
000271,A1,1.000000,1.000000,1.000000,0.000000,0.738241,0.738241,1145,1145,0.1227,48.80
000271,A2,0.850669,0.755957,1.000000,0.015164,0.492443,0.738241,1346,1145,0.0900,44.82
000271,A3,0.850669,0.755957,1.000000,0.015164,0.492443,0.738241,1346,1145,0.1227,72.49
000271,A4,0.841753,0.746097,0.986957,0.015164,0.492443,0.738241,1334,1145,0.1319,53.41
000272,Baseline,1.000000,1.000000,1.000000,0.000000,0.782624,0.782624,1132,1132,0.0900,21.55
000272,A1,1.000000,1.000000,1.000000,0.000000,0.782624,0.782624,1132,1132,0.1196,57.24
000272,A2,0.848576,0.762572,1.000000,0.015225,0.585235,0.782624,1334,1132,0.0900,43.56
000272,A3,0.848576,0.762572,1.000000,0.015225,0.585235,0.782624,1334,1132,0.1196,75.41
000272,A4,0.833583,0.743611,0.975135,0.015225,0.585235,0.782624,1314,1132,0.1262,61.53
000273,Baseline,1.000000,1.000000,1.000000,0.000000,0.604152,0.604152,1098,1098,0.0900,19.98
000273,A1,1.000000,1.000000,1.000000,0.000000,0.604152,0.604152,1098,1098,0.1515,44.51
000273,A2,0.781495,0.686661,1.000000,0.023079,0.403113,0.604152,1405,1098,0.0900,41.24
000273,A3,0.781495,0.686661,1.000000,0.023079,0.403113,0.604152,1405,1098,0.1515,66.99
000273,A4,0.758719,0.662194,0.964368,0.023079,0.403113,0.604152,1373,1098,0.1336,50.05
000274,Baseline,1.000000,1.000000,1.000000,0.000000,0.447214,0.447214,1079,1079,0.0900,19.74
000274,A1,1.000000,1.000000,1.000000,0.000000,0.447214,0.447214,1079,1079,0.1539,62.99
000274,A2,0.832562,0.737931,1.000000,0.016290,0.335410,0.447214,1296,1079,0.0900,46.99
000274,A3,0.832562,0.737931,1.000000,0.016290,0.335410,0.447214,1296,1079,0.1539,86.15
